5185;Transportes Aereos Sierra Madre;\N;NULL;SEI;TRANSPORTE SIERRA;Mexico;N
5186;Trans Asian Airlines;\N;NULL;SRT;TRASER;Kazakhstan;N
5187;Turan Air;\N;3T;URN;TURAN;Azerbaijan;Y
5188;TRIP Linhas A;\N;8R;TIB;TRIP;Brazil;Y
5189;Tusheti;\N;NULL;USB;TUSHETI;Georgia;N
5190;TAPC Aviatrans Aircompany;\N;NULL;UTM;AVIATAPS;Uzbekistan;N
5191;Trans-Ulgii;\N;NULL;UTN;TRANS-ULGII;Mongolia;N
5192;Transarabian Transportation Services;\N;NULL;UTT;ARABIAN TRANSPORT;Uganda;N
5193;Transaven;\N;NULL;VEN;TRANSAVEN AIRLINE;Venezuela;N
5194;Tag Aviation UK;\N;NULL;VIP;SOVEREIGN;United Kingdom;N
5195;Tbilaviamsheni;\N;NULL;VNZ;TBILAVIA;Georgia;N
5196;Taxi de Veracruz;\N;NULL;VRC;VERACRUZ;Mexico;N
5197;Travel Express Aviation Services;\N;NULL;XAR;TRAVEL EXPRESS;Indonesia;N
5198;Taxi Aero Del Norte;\N;NULL;XNR;TAXI NORTE;Mexico;N
5199;Transports et Travaux A;\N;OF;NULL;NULL;NULL;N
5202;USAF Air Mobility Operations Control Center;\N;NULL;DOD;NULL;United States;N
5203;U.S. Department of the Interior;\N;NULL;DOI;INTERIOR;United States;N
5204;United Kingdom Civil Aviation Authority;\N;NULL;EXM;EXAM;United Kingdom;N
5205;Union des Transports Africains de Guinee;\N;NULL;GIH;TRANSPORT AFRICAIN;Guinea;N
5206;US Army Parachute Team;\N;NULL;GKA;GOLDEN KNIGHTS;United States;N
5207;USA3000 Airlines;\N;U5;GWY;GETAWAY;United States;Y
5208;United Arabian Airlines;\N;NULL;UAB;UNITED ARABIAN;Sudan;N
5209;United Airlines;\N;UA;UAL;UNITED;United States;Y
5210;United Air Charters;\N;NULL;UAC;UNITAIR;Zimbabwe;Y
5211;United Carriers Systems;\N;NULL;UCS;UNITED CARRIERS;United States;N
5212;United Eagle Airlines;\N;NULL;UEA;UNITED EAGLE;China;N
5213;United Feeder Service;\N;U2;NULL;NULL;United States;N
5214;United Kingdom Civil Aviation Authority;\N;NULL;CFU;MINAIR;United Kingdom;N
5215;United Kingdom Royal VIP Flights;\N;NULL;KRF;KITTYHAWK;United Kingdom;N
5216;United Kingdom Royal VIP Flight;\N;NULL;KRH;SPARROWHAWK;United Kingdom;N
5217;United Kingdom Civil Aviation Authority;\N;NULL;SDS;STANDARDS;United Kingdom;N
5218;United Kingdom Royal VIP Flights;\N;NULL;TQF;RAINBOW;United Kingdom;N
5219;United States Coast Guard Auxiliary;\N;NULL;CGX;COASTGUARD AUXAIR;United States;N
5220;United States Department Of Agriculture;\N;NULL;AGR;AGRICULTURE;United States;N
5221;University Air Squadron;\N;NULL;UAD;NULL;United Kingdom;N
5222;University Air Squadron;\N;NULL;UAJ;NULL;United Kingdom;N
5223;University Air Squadron;\N;NULL;UAA;NULL;United Kingdom;N
5224;University Air Squadron;\N;NULL;UAH;NULL;United Kingdom;N
5225;Universal Avia;\N;NULL;HBU;KHARKIV UNIVERSAL;Ukraine;N
5226;UK HEMS;\N;NULL;HLE;HELIMED;United Kingdom;N
5227;USA Jet Airlines;\N;U7;JUS;JET USA;United States;N
5228;Unijet;\N;NULL;LEA;LEADAIR;France;N
5229;US Marshals Service;\N;NULL;MSH;MARSHALAIR;United States;N
5230;University of North Dakota;\N;NULL;NDU;SIOUX;United States;N
5231;Universal Airlines;\N;NULL;PNA;PACIFIC NORTHERN;United States;N
5232;Uganda Royal Airways;\N;NULL;RAU;UGANDA ROYAL;Uganda;N
5233;United Aviation Services;\N;NULL;SAU;UNISERVE;Spain;N
5234;Ural Airlines;\N;U6;SVR;SVERDLOVSK AIR;Russia;Y
5235;Ukraine Transavia;\N;NULL;TRB;KIROVTRANS;Ukraine;N
5236;United Arab Emirates Air Force;\N;NULL;UAF;UNIFORCE;United Arab Emirates;N
5237;Union Africaine des Transports;\N;NULL;UAI;UNAIR;Ivory Coast;N
5238;Uganda Air Cargo;\N;NULL;UCC;UGANDA CARGO;Uganda;N
5239;US Airports Air Charter;\N;NULL;UCH;US CHARTER;United States;N
5240;Ucoaviacion;\N;NULL;UCO;UCOAVIACION;Spain;N
5241;Ues-Avia Aircompany;\N;NULL;UES;AVIASYSTEM;Ukraine;N
5242;UFS;\N;NULL;UFS;FEEDER EXPRESS;United States;N
5243;Uganda Airlines;\N;NULL;UGA;UGANDA;Uganda;N
5244;Urgemer Canarias;\N;NULL;UGC;URGEMER;Spain;N
5245;Ukrainian Helicopters;\N;NULL;UHL;UKRAINE COPTERS;Ukraine;N
5246;Ulyanovsk Higher Civil Aviation School;\N;NULL;UHS;PILOT AIR;Russia;N
5247;Universal Jet Rental de Mexico;\N;NULL;UJR;UNIVERSAL JET;Mexico;N
5248;Universal Jet Aviation;\N;NULL;UJT;UNI-JET;United States;N
5249;UK International Airlines;\N;NULL;UKI;KHALIQ;United Kingdom;N
5250;Ukraine Air Alliance;\N;NULL;UKL;UKRAINE ALLIANCE;Ukraine;N
5251;UM Airlines;\N;UF;UKM;UKRAINE MEDITERRANEE;Ukraine;Y
5252;Ukraine Air Enterprise;\N;NULL;UKN;ENTERPRISE UKRAINE;Ukraine;N
5253;United Kingdom Home Office;\N;NULL;UKP;POLICE;United Kingdom;N
5254;Ukrainian Cargo Airways;\N;6Z;UKS;CARGOTRANS;Ukraine;N
5255;Ultrair;\N;NULL;ULT;ULTRAIR;United States;N
5256;Unitemp-M;\N;NULL;UMS;TOPAZ;Russia;N
5257;Uni-Fly;\N;NULL;UNC;UNICOPTER;Denmark;N
5258;Union Flights;\N;NULL;UNF;UNION FLIGHTS;United States;N
5259;Universal Jet;\N;NULL;UNJ;PROJET;Spain;N
5260;Unsped Paket Servisi;\N;NULL;UNS;UNSPED;Turkey;N
5261;Unifly Servizi Aerei;\N;NULL;UNU;UNIEURO;Italy;N
5262;Ukrainian Pilot School;\N;NULL;UPL;PILOT SCHOOL;Ukraine;N
5263;United Parcel Service;\N;5X;UPS;UPS;United States;N
5264;Uraiavia;\N;NULL;URV;URAI;Russia;N
5265;US Airways;\N;US;USA;U S AIR;United States;Y
5266;US Check Airlines;\N;NULL;USC;STAR CHECK;United States;N
5267;USAfrica Airways;\N;NULL;USF;AFRICA EXPRESS;United States;N
5268;US Helicopter;\N;NULL;USH;US-HELI;United States;Y
5269;US Jet;\N;NULL;USJ;USJET;United States;N
5270;US Express;\N;NULL;USX;AIR EXPRESS;United States;N
5271;UTair Aviation;\N;UT;UTA;UTAIR;Russia;Y
5272;UTAGE;\N;NULL;UTG;UTAGE;Equatorial Guinea;N
5273;Utair South Africa;\N;NULL;UTR;AIRUT;South Africa;N
5274;Ukrainian State Air Traffic Service Enterprise;\N;NULL;UTS;AIRRUH;Ukraine;N
5275;Urartu-Air;\N;NULL;UTU;NULL;Armenia;N
5276;Universal Airways;\N;NULL;UVA;UNIVERSAL;United States;N
5277;Universal Airlines;\N;NULL;UVG;GUYANA JET;Guyana;N
5278;Uvavemex;\N;NULL;UVM;UVAVEMEX;Mexico;N
5279;United States Air Force;\N;NULL;AIO;AIR CHIEF;United States;Y
5280;United Aviation;\N;NULL;UVN;UNITED AVIATION;Kuwait;N
5281;Uzbekistan Airways;\N;HY;UZB;UZBEK;Uzbekistan;Y
5282;Ukraine International Airlines;\N;PS;AUI;UKRAINE INTERNATIONAL;Ukraine;Y
5283;Universal Airlines;\N;NULL;WEC;AIRGO;United States;N
5284;US Helicopter Corporation;\N;UH;NULL;NULL;United States;Y
5288;V Australia Airlines;\N;VA;VAU;KANGA;Australia;N
5289;V Bird Airlines Netherlands;\N;NULL;VBA;VEEBEE;Netherlands;N
5290;V-avia Airline;\N;NULL;WIW;VEE-AVIA;Ukraine;N
5291;V-Berd-Avia;\N;NULL;VBD;VEEBIRD-AVIA;Armenia;N
5292;Vacationair;\N;NULL;VAC;VACATIONAIR;Canada;N
5293;Valair AG (Helicoptere);\N;NULL;RDW;ROADWATCH;Switzerland;N
5294;Valan International Cargo Charter;\N;NULL;VLA;NALAU;South Africa;N
5295;Valan Limited;\N;NULL;VLN;VALAN;Moldova;N
5296;Valfell-Verkflug;\N;NULL;EHR;ROTOR;Iceland;N
5297;Valuair;\N;VF;VLU;VALUAIR;Singapore;Y
5298;Van Air Europe;\N;NULL;VAA;EUROVAN;Czech Republic;N
5299;Vanguardia en Aviacion en Colima;\N;NULL;VGC;VANGUARDIA COLIMA;Mexico;N
5300;Vanguard Airlines;\N;NULL;VGD;VANGUARD AIR;United States;N
5301;Vasco Air;\N;NULL;VFC;VASCO AIR;Vietnam;Y
5302;Vega;\N;NULL;VAG;SEGA;Kazakhstan;N
5303;Vega Air Company;\N;NULL;WGA;WEGA FRANKO;Ukraine;N
5304;Veles;\N;NULL;WEL; Ukrainian Aviation Company;VELES;N
5305;Verataxis;\N;NULL;VTX;VERATAXIS;Mexico;N
5306;Veritair Ltd;\N;NULL;BTP;NET RAIL;United Kingdom;N
5307;Voyageur Airways;\N;VC;VAL;VOYAGEUR;Canada;N
5308;Vernicos Aviation;\N;NULL;GRV;NIGHT RIDER;Greece;N
5309;Vietnam Airlines;\N;VN;HVN;VIET NAM AIRLINES;Vietnam;Y
5310;Vozdushnaya Academy;\N;NULL;KWA;VOZAIR;Kazakhstan;N
5311;VIM Airlines;\N;NN;MOV;MOV AIR;Russia;Y
5312;VIM-Aviaservice;\N;NULL;MVY;NULL;Russia;N
5313;VIA Rail Canada;\N;2R;NULL;NULL;Canada;N
5314;Victoria Aviation;\N;NULL;ENV;ENDEAVOUR;United Kingdom;N
5315;Viscount Air Service;\N;NULL;VCT;VISCOUNT AIR;United States;N
5317;Vision Airlines;\N;NULL;SSI;SUPER JET;Nigeria;N
5318;VIP Air Charter;\N;NULL;FXF;FOX FLIGHT;United States;N
5319;VIP Avia;\N;NULL;PAV;NICOL;Kazakhstan;N
5320;VIP Avia;\N;NULL;PRX;PAREX;Latvia;N
5321;Visionair;\N;NULL;VAT;VISIONAIR;Ireland;N
5322;Viasa;\N;VA;NULL;NULL;Venezuela;N
5323;VICA - Viacao Charter Aereos;\N;NULL;VCA;VICA;Brazil;N
5324;Volare Air Charter Company;\N;NULL;VCM;CARMEN;United States;N
5325;Volaris;\N;Y4;VOI;VOLARIS;Mexico;Y
5326;Volga-Dnepr Airlines;\N;VI;VDA;VOLGA-DNEPR;Russia;Y
5327;Vega Airlines;\N;NULL;VEA;VEGA AIRLINES;Bulgaria;N
5328;Venescar Internacional;\N;NULL;VEC;VECAR;Venezuela;N
5329;Victor Echo;\N;NULL;VEE;VICTOR ECHO;Spain;N
5330;Virgin Express Ireland;\N;NULL;VEI;GREEN ISLE;Ireland;N
5331;Virgin America;\N;VX;VRD;REDWOOD;United States;Y
5332;Vieques Air Link;\N;NULL;VES;VIEQUES;United States;N
5333;Virgin Express;\N;TV;VEX;VIRGIN EXPRESS;Belgium;Y
5334;VZ Flights;\N;NULL;VFT;ZETA FLIGHTS;Mexico;N
5335;Virgin Nigeria Airways;\N;VK;VGN;VIRGIN NIGERIA;Nigeria;Y
5336;Vologda State Air Enterprise;\N;NULL;VGV;VOLOGDA AIR;Russia;N
5337;VH-Air Industrie;\N;NULL;VHA;AIR V-H;Angola;N
5338;VHM Schul-und-Charterflug;\N;NULL;VHM;EARLY BIRD;Germany;N
5339;Vibroair Flugservice;\N;NULL;VIB;VITUS;Germany;N
5340;VIP Servicios Aereos Ejecutivos;\N;NULL;VIC;VIP-EJECUTIVO;Mexico;N
5341;VIP Empresarial;\N;NULL;VIE;VIP EMPRESARIAL;Mexico;N
5342;VIF Luftahrt;\N;NULL;VIF;VIENNA FLIGHT;Austria;N
5343;Vega Aviation;\N;NULL;VIG;VEGA AVIATION;Sudan;N
5344;Vichi;\N;NULL;VIH;VICHI;Moldova;N
5345;Viking Airlines;\N;NULL;VIK;SWEDJET;Sweden;N
5346;Vinair - Helicoptereos;\N;NULL;VIN;VINAIR;Portugal;N
5347;Virgin Atlantic Airways;\N;VS;VIR;VIRGIN;United Kingdom;Y
5348;Viajes Ejecutivos Mexicanos;\N;NULL;VJM;VIAJES MEXICANOS;Mexico;N
5349;Vistajet;\N;NULL;VJT;VISTA;Canada;N
5350;Viva Macau;\N;ZG;VVM;JACKPOT;Macao;Y
5351;Volare Airlines;\N;VE;VLE;VOLA;Italy;Y
5352;Vueling Airlines;\N;VY;VLG;VUELING;Spain;Y
5353;Vladivostok Air;\N;XF;VLK;VLADAIR;Russia;Y
5354;Varig Log;\N;LC;VLO;VELOG;Brazil;Y
5355;Vertical-T Air Company;\N;NULL;VLT;VERTICAL;Russia;N
5356;Vero Monmouth Airlines;\N;NULL;VMA;VERO MONMOUTH;United States;N
5357;Vipport Joint Stock Company;\N;NULL;VNK;NULL;Russia;N
5358;Viaggio Air;\N;VM;VOA;VIAGGIO;Bulgaria;N
5359;Voyager Airlines;\N;NULL;VOG;VOYAGER AIR;Bangladesh;N
5360;Virgin Australia;\N;VA;VOZ;VIRGIN;Australia;Y
5361;Virgin Blue;\N;DJ;VBI;BLUEY;Australia;N
5362;VIP Air;\N;NULL;VPA;VIP TAXI;Slovakia;N
5363;Veteran Air;\N;NULL;VPB;VETERAN;Ukraine;N
5364;VIP-Avia;\N;NULL;VPV;VIP AVIA;Georgia;N
5365;Vertair;\N;NULL;VRA;VERITAIR;United Kingdom;N
5366;Volare Airlines;\N;NULL;VRE;UKRAINE VOLARE;Ukraine;N
5367;Voar Lda;\N;NULL;VRL;VOAR LINHAS;Angola;N
5368;VRG Linhas Aereas;Varig;RG;VRN;VARIG;Brazil;Y
5369;Vickers Limited;\N;NULL;VSB;VICKERS;United Kingdom;N
5370;Visig Operaciones Aereas;\N;NULL;VSG;VISIG;Spain;N
5371;Vision Airways Corporation;\N;NULL;VSN;VISION;Canada;N
5372;Voronezh Aircraft Manufacturing Society;\N;NULL;VSO;VASO;Russia;N
5373;VASP;\N;VP;VSP;VASP;Brazil;Y
5374;Virign Islands Seaplane Shuttle;\N;NULL;VSS;WATERBIRD;United States;N
5375;Vuelos Especializados Tollocan;\N;NULL;VTC;VUELOS TOLLOCAN;Mexico;N
5376;Vuelos Corporativos de Tehuacan;\N;NULL;VTH;VUELOS TEHUACAN;Mexico;N
5377;Vostok Airlines;\N;NULL;VTK;VOSTOK;Russia;N
5378;Victor Tagle Larrain;\N;NULL;VTL;VITALA;Chile;N
5379;Vointeh;\N;NULL;VTV;VOINTEH;Bulgaria;N
5380;Vuelos Internos Privados VIP;\N;NULL;VUR;VIPEC;Ecuador;N
5381;Vuela Bus;\N;NULL;VUS;VUELA BUS;Mexico;N
5382;Vzlyet;\N;NULL;VZL;VZLYET;Russia;N
5383;VLM Airlines;\N;VG;VLM;RUBENS;Belgium;Y
5384;Viking Express;\N;NULL;WCY;TITAN AIR;United States;N
5385;Victoria International Airways;\N;NULL;WEV;VICTORIA UGANDA;Uganda;N
5386;Volga Aviaexpress;\N;NULL;WLG;GOUMRAK;Russia;N
5387;WDL Aviation;\N;NULL;WDL;WDL;Germany;N
5388;WRA Inc;\N;NULL;WRR;WRAP AIR;United States;N
5389;WSI Corporation;\N;NULL;XWS;NULL;United States;N
5390;Walmart Aviation;\N;NULL;CGG;CHARGE;United States;N
5391;Walsten Air Services;\N;NULL;WAS;WALSTEN;Canada;N
5392;Walter I Linkoping;\N;NULL;GOT;GOTHIC;Sweden;N
5393;Wapiti Aviation;\N;NULL;WPT;WAPITI;Canada;N
5394;Warbelow's Air Ventures;\N;NULL;WAV;WARBELOW;United States;N
5395;Warwickshire Aerocentre Ltd.;\N;NULL;ATX;AIRTAX;United Kingdom;N
5396;Wasaya Airways;\N;NULL;WSG;WASAYA;Canada;N
5397;Wayraper;\N;7W;NULL;WAYRAPER;Peru;Y
5398;Weasua Air Transport Company;\N;NULL;WTC;WATCO;Liberia;N
5399;WebJet Linhas A;\N;WJ;WEB;WEB-BRASIL;Brazil;Y
5400;Welch Aviation;\N;NULL;TDB;THUNDER BAY;United States;N
5401;Welcome Air;\N;2W;WLC;WELCOMEAIR;Austria;Y
5402;Wermlandsflyg AB;\N;NULL;BLW;BLUESTAR;Sweden;N
5403;West Africa Airlines;\N;NULL;WCB;KILO YANKEE;Ghana;N
5404;West African Air Transport;\N;NULL;WTF;WESTAF AIRTRANS;Senegal;N
5405;West African Airlines;\N;NULL;WSF;NULL;Benin;N
5406;West African Cargo Airlines;\N;NULL;WAC;WESTAF CARGO;Mauritania;N
5407;West Air Luxembourg;\N;NULL;WLX;WEST LUX;Luxembourg;N
5408;West Air Sweden;\N;PT;SWN;AIR SWEDEN;Sweden;N
5409;West Caribbean Airways;\N;NULL;WCW;NULL;Colombia;N
5410;West Caribbean Costa Rica;\N;NULL;WCR;WEST CARIBBEAN;Costa Rica;N
5411;West Coast Air;\N;8O;NULL;NULL;Canada;Y
5412;West Coast Airlines;\N;NULL;WCG;WHISKY INDIA;Ghana;N
5413;West Coast Airways;\N;NULL;WCA;WEST-LEONE;Sierra Leone;N
5414;West Freugh DTEO;\N;NULL;TEE;TEEBIRD;United Kingdom;N
5415;West Wind Aviation;\N;NULL;WEW;WESTWIND;Canada;N
5416;WestJet;\N;WS;WJA;WESTJET;Canada;Y
5417;Westair Aviation;\N;NULL;WAA;WESTAIR WINGS;Namibia;N
5418;Westair Cargo Airlines;\N;NULL;WSC;WESTCAR;Cote d'Ivoire;N
5419;Westair Industries;\N;NULL;PCM;PAC VALLEY;United States;N
5420;Westcoast Energy;\N;NULL;BLK;BLUE FLAME;Canada;N
5421;Western Air;\N;NULL;WST;WESTERN BAHAMAS;Bahamas;N
5422;Western Air Couriers;\N;NULL;NPC;NORPAC;United States;N
5423;Western Air Express;\N;NULL;WAE;WESTERN EXPRESS;United States;N
5424;Western Airlines;\N;WA;WAL;WESTERN;United States;Y
5425;Western Arctic Air;\N;NULL;WAL;WESTERN ARCTIC;Canada;N
5426;Western Aviators;\N;NULL;WTV;WESTAVIA;United States;N
5427;Western Express Air Lines;\N;NULL;WES;WEST EX;Canada;N
5428;Western Pacific Airlines;\N;NULL;KMR;KOMSTAR;United States;N
5429;Western Pacific Airservice;\N;NULL;WPA;WESTPAC;Solomon Islands;N
5430;Westflight Aviation;\N;NULL;WSL;WEST LINE;United Kingdom;N
5431;Westgates Airlines;\N;NULL;WSA;WESTATES;United States;N
5432;Westland Helicopters;\N;NULL;WHE;WESTLAND;United Kingdom;N
5433;Westpoint Air;\N;NULL;WTP;WESTPOINT;Canada;N
5434;Westward Airways;\N;CN;WWD;WESTWARD;United States;N
5435;White;\N;NULL;WHT;YOUNG SKY;Portugal;N
5436;White Eagle Aviation;\N;NULL;WEA;WHITE EAGLE;Poland;N
5437;White River Air Services;\N;NULL;WRA;NULL;Canada;N
5438;Whyalla Airlines;\N;NULL;WWL;NULL;Australia;N
5439;Wider?©e;\N;WF;WIF;WIDEROE;Norway;Y
5440;Wiggins Airways;\N;NULL;WIG;WIGGINS AIRWAYS;United States;N
5441;Wiking Helikopter Service;\N;NULL;WHS;WEEKING;Germany;N
5442;Wilbur's Flight Operations;\N;NULL;WFO;WILBURS;United States;N
5443;Williams Air;\N;NULL;WLS;WILLIAMS AIR;United States;N
5444;Williams Grand Prix Engineering;\N;NULL;WGP;GRAND PRIX;United Kingdom;N
5445;Wimbi Dira Airways;\N;NULL;WDA;WIMBI DIRA;Democratic Republic of Congo;N
5446;Winair;\N;NULL;WNA;WINAIR;United States;N
5447;Wind Jet;\N;IV;JET;GHIBLI;Italy;Y
5448;Wind Spirit Air;\N;NULL;WSI;WIND SPIRIT;United States;N
5449;Windrose Air;\N;NULL;QGA;QUADRIGA;Germany;N
5450;Windward Islands Airways International;\N;NULL;WIA;WINDWARD;Netherland;N
5451;Wings Air;\N;IW;WON;WINGS ABADI;Indonesia;Y
5452;Wings Air Transport;\N;NULL;WAT;NULL;Sudan;N
5453;Wings Airways;\N;NULL;WAW;WING SHUTTLE;United States;N
5454;Wings Aviation;\N;NULL;WOL;WINGJET;Guyana;N
5455;Wings Express;\N;NULL;WEX;WINGS EXPRESS;United States;N
5456;Wings of Alaska;\N;K5;WAK;WINGS ALASKA;United States;N
5457;Wings of Lebanon Aviation;\N;NULL;WLB;WING LEBANON;Lebanon;N
5458;Winlink;\N;NULL;WIN;WINLINK;Saint Lucia;N
5459;Wisconsin Air National Guard;\N;NULL;WAG;NULL;United States;N
5460;Wisman Aviation;\N;NULL;WSM;WISMAN;United States;N
5461;Wizz Air;\N;W6;WZZ;WIZZ AIR;Hungary;Y
5462;Wizz Air Hungary;\N;8Z;WVL;WIZZBUL;Bulgaria;Y
5463;Wondair on Demand Aviation;\N;NULL;WNR;WONDAIR;Spain;N
5464;Woodgate Executive Air Charter;\N;NULL;CWY;CAUSEWAY;United Kingdom;N
5465;World Airways;\N;WO;WOA;WORLD;United States;Y
5466;World Weatherwatch;\N;NULL;XWW;NULL;Canada;N
5467;World Wing Aviation;\N;NULL;WWM;MANAS WING;Kyrgyzstan;N
5468;Worldspan;\N;1P;NULL;NULL;United States;N
5469;Worldwide Air Charter Systems;\N;NULL;CSW;CHARTER SYSTEMS;Canada;N
5470;Worldwide Aviation Services;\N;NULL;WWS;NULL;Pakistan;N
5471;Worldwide Jet Charter;\N;NULL;WWI;WORLDWIDE;United States;N
5472;Wright Air Lines;\N;NULL;WRT;WRIGHT-AIR;United States;N
5473;Wright Air Service;\N;8V;WRF;WRIGHT FLYER;United States;N
5474;Wuhan Airlines;\N;NULL;CWU;WUHAN AIR;China;N
5475;Wycombe Air Centre;\N;NULL;WYC;WYCOMBE;United Kingdom;N
5476;Wyoming Airlines;\N;NULL;WYG;WYOMING;United States;N
5479;XL Airways France;\N;SE;SEU;STARWAY;France;Y
5480;XP Internation;\N;NULL;XPS;XP PARCEL;Netherlands;N
5481;Xabre Aerolineas;\N;NULL;XAB;AERO XABRE;Mexico;N
5482;Xclusive Jet Charter Limited;\N;NULL;XJC;EXCLUSIVE JET;United Kingdom;N
5483;Xerox Corporation;\N;NULL;XER;XEROX;United States;N
5484;Xiamen Airlines;\N;MF;CXA;XIAMEN AIR;China;Y
5485;Xinjiang Airlines;\N;NULL;CXJ;XINJIANG;China;N
5486;Xjet Limited;\N;NULL;XJT;XRAY;United Kingdom;N
5487;Xtra Airways;\N;XP;CXP;RUBY MOUNTAIN;United States;N
5490;Yak-Service;\N;NULL;AKY;YAK-SERVICE;Russia;N
5491;Yakolev;\N;NULL;YAK;YAK AVIA;Russia;N
5492;Yamal Airlines;\N;YL;LLM;YAMAL;Russia;Y
5493;Yana Airlines;\N;NULL;CYG;VICAIR;Cambodia;N
5494;Yangtze River Express;\N;Y8;YZR;YANGTZE RIVER;China;N
5495;Yellow Wings Air Services;\N;NULL;ELW;YELLOW WINGS;Kenya;N
5496;Yemenia;\N;IY;IYE;YEMENI;Yemen;Y
5497;Yerevan-Avia;\N;NULL;ERV;YEREVAN-AVIA;Armenia;N
5498;Young Flying Service;\N;NULL;YFS;YOUNG AIR;United States;N
5499;Yuhi Air Lines;\N;NULL;AYU;NULL;Japan;N
5500;Yuzhnaya Aircompany;\N;NULL;UGN;PLUTON;Kazakhstan;N
5501;Yuzhmashavia;\N;NULL;UMK;YUZMASH;Ukraine;Y
5504;Z-Avia;\N;NULL;RZV;ZEDAVIA;Armenia;N
5505;Zagros Airlines;\N;NULL;IZG;ZAGROS;Iran;N
5506;Zaire Aero Service;\N;NULL;ZAI;ZASAIR;Democratic Republic of Congo;N
5507;Zairean Airlines;\N;NULL;ZAR;ZAIREAN;Democratic Republic of Congo;N
5508;Zambian Airways;\N;Q3;MBN;ZAMBIANA;Zambia;N
5509;Zambezi Airlines;\N;NULL;ZMA;ZAMBEZI WINGS;Zambia;N
5510;Zanair;\N;NULL;TAN;ZANAIR;Tanzania;Y
5511;Zantop International Airlines;\N;NULL;ZAN;ZANTOP;United States;N
5512;ZAS Airlines of Egypt;\N;NULL;ZAS;ZAS AIRLINES;Egypt;N
5513;Zenith Air;\N;NULL;AZR;ZENAIR;South Africa;N
5514;Zenmour Airlines;\N;NULL;EMR;ZENMOUR;Mauritania;N
5515;Zephyr Express;\N;NULL;RZR;RECOVERY;United States;N
5516;Zhejiang Airlines;\N;NULL;CJG;ZHEJIANG;China;N
5517;Zhetysu;\N;NULL;JTU;ZHETYSU;Kazakhstan;N
5518;Zhez Air;\N;NULL;KZH;NULL;Kazakhstan;N
5519;Zhongfei General Aviation;\N;NULL;CFZ;ZHONGFEI;China;N
5520;Zhongyuan Aviation;\N;NULL;CYN;ZHONGYUAN;China;N
5521;Zip;\N;3J;WZP;ZIPPER;Canada;N
5522;Zimex Aviation;\N;C4;IMX;ZIMEX;Switzerland;N
5523;Zoom Airlines;\N;Z4;OOM;ZOOM;Canada;Y
5524;Zoom Airways;\N;NULL;ZAW;ZED AIR;Bangladesh;N
5525;Zorex;\N;NULL;ORZ;ZOREX;Spain;N
5526;Zracno Pristaniste Mali Losinj;\N;NULL;MLU;MALI LOSINJ;Croatia;N
5533;Tyrolean Airways;\N;\N;TYR;TYROLEAN;\N;Y
5556;buzz;\N;UK;BUZ;\N;\N;N
5559;Maldivian Air Taxi;\N;8Q;\N;\N;Maldives;Y
5584;Sky Express;SkyExpress;XW;SXR;SKYSTORM;Russia;Y
5640;Yellow Air Taxi;\N;Y0;\N;NULL;United States;N
5651;Royal Air Cambodge;\N;VJ;RAC;NULL;Cambodia;Y
5813;Air Mandalay;\N;6T;\N;Six Tango;Burma;Y
5833;TEA Switzerland;\N;NULL;4SW;NULL;Switzerland;N
5905;TAN-SAHSA;\N;SH;\N;Sierra Hotel;Honduras;N
5982;Air Busan;\N;BX;ABL;Air Busan;Republic of Korea;Y
6002;TUI Airlines Belgium;now Jetairlfy;TB;TUB;BEAUTY;Belgium;N
6182;Arctic Air;\N;NULL;AKR;Arctic Norway;Norway;N
6183;Braathens;Braathens SAFE;BU;BRA;Braathens;Norway;N
6196;Globus;\N;GH;GLP;NULL;Russia;Y
6222;Air Kazakhstan;\N;9Y;KZK;Kazakh;Kazakhstan;Y
6557;Japan Air System;\N;JD;JAS;Air System;Japan;Y
6578;Annsett New Zealand (NZA);\N;ZQ;\N;NULL;New Zealand;N
6855;EasyJet (DS);\N;DS;\N;NULL;Switzerland;Y
6856;Rheintalflug;\N;NULL;RTL;Rheintal;Austria;N
6860;Dan-Air London;\N;NULL;DAN;NULL;United Kingdom;N
6862;Fred. Olsen;\N;NULL;FOF;NULL;Norway;N
8359;Star Peru (2I);\N;2I;\N;NULL;Peru;Y
8434;Robin Hood Aviation;\N;NULL;RHA;Sherwood;Austria;N
8461;Carnival Air Lines;\N;KW;\N;Carnival Air;United States;Y
8463;United Airways;\N;4H;UBD;UNITED BANGLADESH;Bangladesh;Y
8523;Inter European Airways;\N;NULL;IEA;NULL;United Kingdom;N
8568;Trans Maldivian Airways;\N;M8;TMW;NULL;Maldives;N
8576;Fly540;\N;5H;FFV;SWIFT TANGO;Kenya;Y
8745;Transavia France;\N;TO;TVF;FRENCH SUN;France;Y
8809;Island Air (WP);\N;WP;MKU;NULL;United States;Y
9018;1-2-go;fly 1-2-go;OG;\N;NULL;Thailand;N
9082;Uni Air;\N;B7;UIA;Glory;Taiwan;Y
9135;Gomelavia;\N;YD;\N;NULL;Belarus;Y
9225;NordWind Airlines;NordWind Airlines;NULL;NWS;NORDLAND;Russia;N
9239;Red Wings;Avialinii 400;WZ;RWZ;AIR RED;Russia;Y
9286;Hellenic Star Airways;\N;NULL;HST;Hellenic Star;Greece;N
9287;BAE Systems Flight Training;\N;NULL;BAZ;NULL;Australia;N
